task_id,family,ctx,method,keep_frac,mode,correct,n_steps,text,prompt_tokens,dense_correct,flip_frac,mean_kl,mean_est_dropped,mean_oracle_dropped
multi_entity-2048-0,multi_entity,2048,quest_topk,0.125,free,False,2,Flower,2098.0,True,0.5,0.524004228413105,0.083111743536089,0.12727499357424676
multi_entity-2048-0,multi_entity,2048,quest_topk,0.0625,free,True,2,Flask,2098.0,True,0.0,0.08782782882917672,0.14594782583784158,0.1869013571801285
multi_entity-2048-0,multi_entity,2048,quest_topk,0.03125,free,False,2,Flower,2098.0,True,0.5,1.987697508186102,0.32991328919888474,0.29444249641771114
multi_entity-2048-0,multi_entity,2048,mean_topk,0.5,free,True,2,Flask,2098.0,True,0.0,0.00017781795759219676,0.029314839748015704,0.020589038198522758
multi_entity-2048-0,multi_entity,2048,mean_topk,0.25,free,True,2,Flask,2098.0,True,0.0,0.011783609603298828,0.08864012987275298,0.05718547227055145
multi_entity-2048-0,multi_entity,2048,mean_topk,0.125,free,False,2,Flower,2098.0,True,0.5,0.674477968364954,0.19504612214708078,0.12141679161383459
multi_entity-2048-0,multi_entity,2048,mean_topk,0.0625,free,True,2,Flask,2098.0,True,0.0,0.19148168573156,0.28603015118278563,0.17741820235581449
multi_entity-2048-0,multi_entity,2048,mean_topk,0.03125,free,False,2,Flower,2098.0,True,0.5,1.987697508186102,0.46060095013429725,0.29444249641771114
multi_entity-2048-0,multi_entity,2048,local_sink,0.5,free,True,2,Flask,2098.0,True,0.0,0.001131774508394301,,0.041902973425749224
multi_entity-2048-0,multi_entity,2048,local_sink,0.25,free,False,2,Flower,2098.0,True,0.5,2.4153354726731777,,0.1577265790353219
multi_entity-2048-0,multi_entity,2048,local_sink,0.125,free,False,2,Flower,2098.0,True,0.5,1.9984088679775596,,0.18190718775925535
multi_entity-2048-0,multi_entity,2048,local_sink,0.0625,free,False,2,Flower,2098.0,True,0.5,1.0131537150591612,,0.22851083357818425
multi_entity-2048-0,multi_entity,2048,local_sink,0.03125,free,False,2,Flower,2098.0,True,0.5,1.987697508186102,,0.29444249641771114
multi_entity-2048-1,multi_entity,2048,dense,1.0,free,True,2,Whistle,,,,,,
multi_entity-2048-1,multi_entity,2048,quest_topk,0.5,free,True,2,Whistle,2105.0,True,0.0,0.005572953959926963,0.0072319768264984905,0.0262003646591135
multi_entity-2048-1,multi_entity,2048,quest_topk,0.25,free,True,2,Whistle,2105.0,True,0.0,0.006685069529339671,0.02496427761692151,0.06876638021397714
multi_entity-2048-1,multi_entity,2048,quest_topk,0.125,free,True,2,Whistle,2105.0,True,0.0,0.012068234384059906,0.052352289283589926,0.11489014005443703
multi_entity-2048-1,multi_entity,2048,quest_topk,0.0625,free,True,2,Whistle,2105.0,True,0.0,0.0057606627233326435,0.0904065637247792,0.17666268511675298
multi_entity-2048-1,multi_entity,2048,quest_topk,0.03125,free,True,2,Whistle,2105.0,True,0.0,0.324488582322374,0.15452781749869854,0.23829765322928628
multi_entity-2048-1,multi_entity,2048,mean_topk,0.5,free,True,2,Whistle,2105.0,True,0.0,0.00045747909462079406,0.027293803337670397,0.021128670508915093
multi_entity-2048-1,multi_entity,2048,mean_topk,0.25,free,True,2,Whistle,2105.0,True,0.0,0.006346262991428375,0.09267075371462852,0.06380235681232685
multi_entity-2048-1,multi_entity,2048,mean_topk,0.125,free,True,2,Whistle,2105.0,True,0.0,0.008126294938847423,0.19011286289120716,0.12195683522926024
multi_entity-2048-1,multi_entity,2048,mean_topk,0.0625,free,True,2,Whistle,2105.0,True,0.0,0.03226907248608768,0.2834835803757111,0.18007464039449889
multi_entity-2048-1,multi_entity,2048,mean_topk,0.03125,free,True,2,Whistle,2105.0,True,0.0,0.324488582322374,0.4135644293079774,0.23829765322928628
multi_entity-2048-1,multi_entity,2048,local_sink,0.5,free,True,2,Whistle,2105.0,True,0.0,0.00013218614185461774,,0.040697285645971235
multi_entity-2048-1,multi_entity,2048,local_sink,0.25,free,True,2,Whistle,2105.0,True,0.0,0.0004291188233764842,,0.08162552993356562
multi_entity-2048-1,multi_entity,2048,local_sink,0.125,free,True,2,Whistle,2105.0,True,0.0,0.14439784549176693,,0.16844459359223646
multi_entity-2048-1,multi_entity,2048,local_sink,0.0625,free,True,2,Whistle,2105.0,True,0.0,0.13856081501580775,,0.18790564282486838
multi_entity-2048-1,multi_entity,2048,local_sink,0.03125,free,True,2,Whistle,2105.0,True,0.0,0.324488582322374,,0.23829765322928628
multi_hop-2048-0,multi_hop,2048,dense,1.0,free,False,1,Alice,,,,,,
multi_hop-2048-0,multi_hop,2048,quest_topk,0.5,free,False,1,Alice,2087.0,False,0.0,0.00032156798988580704,0.008446958114291192,0.032494900767536215
multi_hop-2048-0,multi_hop,2048,quest_topk,0.25,free,False,1,Alice,2087.0,False,0.0,0.005503459833562374,0.02676718176250385,0.07085103935484464
multi_hop-2048-0,multi_hop,2048,quest_topk,0.125,free,False,1,Alice,2087.0,False,0.0,0.002891765907406807,0.053703864659231236,0.10770662082359195
multi_hop-2048-0,multi_hop,2048,quest_topk,0.0625,free,False,1,Alice,2087.0,False,0.0,0.0016500884667038918,0.09243501738334696,0.17261597188189626
multi_hop-2048-0,multi_hop,2048,quest_topk,0.03125,free,False,1,Alice,2087.0,False,0.0,0.01994280144572258,0.35374320539024967,0.4068439385543267
multi_hop-2048-0,multi_hop,2048,mean_topk,0.5,free,False,1,Alice,2087.0,False,0.0,0.0008869701996445656,0.026685573189752176,0.03004592036207517
multi_hop-2048-0,multi_hop,2048,mean_topk,0.25,free,False,1,Alice,2087.0,False,0.0,0.002074217889457941,0.06793946580728516,0.06623881069632868
multi_hop-2048-0,multi_hop,2048,mean_topk,0.125,free,False,1,Alice,2087.0,False,0.0,0.0010934253223240376,0.12537465042745075,0.13424836153474948
multi_hop-2048-0,multi_hop,2048,mean_topk,0.0625,free,False,1,Alice,2087.0,False,0.0,0.006469102576375008,0.21169209790726504,0.21498079628994068
multi_hop-2048-0,multi_hop,2048,mean_topk,0.03125,free,False,1,Alice,2087.0,False,0.0,0.01994280144572258,0.4093181292215983,0.4068439385543267
multi_hop-2048-0,multi_hop,2048,local_sink,0.5,free,False,1,Alice,2087.0,False,0.0,0.0013409964740276337,,0.07183616317342967
multi_hop-2048-0,multi_hop,2048,local_sink,0.25,free,False,1,Alice,2087.0,False,0.0,0.006546682678163052,,0.12267729166584711
multi_hop-2048-0,multi_hop,2048,local_sink,0.125,free,False,1,Alice,2087.0,False,0.0,0.005236155353486538,,0.14029103284701705
multi_hop-2048-0,multi_hop,2048,local_sink,0.0625,free,False,1,Alice,2087.0,False,0.0,0.004184705205261707,,0.2038973729747037
multi_hop-2048-0,multi_hop,2048,local_sink,0.03125,free,False,1,Alice,2087.0,False,0.0,0.01994280144572258,,0.4068439385543267
multi_hop-2048-1,multi_hop,2048,dense,1.0,free,False,2,Elena,,,,,,
multi_hop-2048-1,multi_hop,2048,quest_topk,0.5,free,False,2,Elena,2092.0,False,0.0,1.3671400211023865e-05,0.007526284680769398,0.021715507022842456
multi_hop-2048-1,multi_hop,2048,quest_topk,0.25,free,False,2,Elena,2092.0,False,0.0,9.67079740803456e-05,0.02455833769090532,0.04757939873767707
multi_hop-2048-1,multi_hop,2048,quest_topk,0.125,free,False,2,Elena,2092.0,False,0.0,0.0006508090846182313,0.04937854996054132,0.07806829169082144
multi_hop-2048-1,multi_hop,2048,quest_topk,0.0625,free,False,2,Elena,2092.0,False,0.0,0.012220497243106365,0.09474915074679302,0.17184401757549495
multi_hop-2048-1,multi_hop,2048,quest_topk,0.03125,free,False,2,Ethan,2092.0,False,0.5,3.298992220312357,0.34154157451121137,0.3682195916771889
multi_hop-2048-1,multi_hop,2048,mean_topk,0.5,free,False,2,Elena,2092.0,False,0.0,3.13796081172768e-05,0.019887856855348218,0.019460052322150055
multi_hop-2048-1,multi_hop,2048,mean_topk,0.25,free,False,2,Elena,2092.0,False,0.0,0.001466736379370559,0.05487068429162416,0.04921637009829283
multi_hop-2048-1,multi_hop,2048,mean_topk,0.125,free,False,2,Elena,2092.0,False,0.0,0.06844709347933531,0.10520752499966571,0.10349239348821963
multi_hop-2048-1,multi_hop,2048,mean_topk,0.0625,free,False,4,Elderly merchants,2092.0,False,0.5,1.9413129687309265,0.25889403229424107,0.22670286874442053
multi_hop-2048-1,multi_hop,2048,mean_topk,0.03125,free,False,2,Ethan,2092.0,False,0.5,3.298992220312357,0.4083771537989378,0.3682195916771889
multi_hop-2048-1,multi_hop,2048,local_sink,0.5,free,False,2,Elena,2092.0,False,0.0,0.00019955117022618651,,0.047684827412012964
multi_hop-2048-1,multi_hop,2048,local_sink,0.25,free,False,2,Elena,2092.0,False,0.0,0.0002094905503327027,,0.06750392977846786
multi_hop-2048-1,multi_hop,2048,local_sink,0.125,free,False,2,Elena,2092.0,False,0.0,0.008940910454839468,,0.12578393010577807
multi_hop-2048-1,multi_hop,2048,local_sink,0.0625,free,False,2,Ethan,2092.0,False,0.5,2.023531903512776,,0.18318909348454326
multi_hop-2048-1,multi_hop,2048,local_sink,0.03125,free,False,2,Ethan,2092.0,False,0.5,3.298992220312357,,0.3682195916771889
coreference-2048-0,coreference,2048,dense,1.0,free,True,2,engineer,,,,,,
coreference-2048-0,coreference,2048,quest_topk,0.5,free,True,2,engineer,2121.0,True,0.0,0.0003357664422765083,0.006422426337735487,0.021606381497501083
coreference-2048-0,coreference,2048,quest_topk,0.25,free,True,2,engineer,2121.0,True,0.0,0.011401083611417562,0.02062694786710987,0.05023398633541849
coreference-2048-0,coreference,2048,quest_topk,0.125,free,True,2,engineer,2121.0,True,0.0,0.015914039577182848,0.04527514728882427,0.0854045088829783
coreference-2048-0,coreference,2048,quest_topk,0.0625,free,True,2,engineer,2121.0,True,0.0,0.01641154906246811,0.08896408683904156,0.13333227570789558
coreference-2048-0,coreference,2048,quest_topk,0.03125,free,True,2,engineer,2121.0,True,0.0,0.1415439024567604,0.3594113929527035,0.3786197495646775
coreference-2048-0,coreference,2048,mean_topk,0.5,free,True,2,engineer,2121.0,True,0.0,1.0481325716682477e-05,0.022196187641384313,0.01681110637097542
coreference-2048-0,coreference,2048,mean_topk,0.25,free,True,2,engineer,2121.0,True,0.0,0.0003017674134753179,0.05918300891062245,0.04177562198795689
coreference-2048-0,coreference,2048,mean_topk,0.125,free,True,2,engineer,2121.0,True,0.0,0.0018720496445894241,0.11486271571872445,0.07593368358599642
coreference-2048-0,coreference,2048,mean_topk,0.0625,free,True,2,engineer,2121.0,True,0.0,0.0173336160951294,0.18750531424302608,0.12962376295278472
coreference-2048-0,coreference,2048,mean_topk,0.03125,free,True,2,engineer,2121.0,True,0.0,0.1415439024567604,0.4641065752754609,0.3786197495646775
coreference-2048-0,coreference,2048,local_sink,0.5,free,True,2,engineer,2121.0,True,0.0,0.015100761083886027,,0.06120851075199123
coreference-2048-0,coreference,2048,local_sink,0.25,free,True,2,engineer,2121.0,True,0.0,0.016393824946135283,,0.07701621581024179
coreference-2048-0,coreference,2048,local_sink,0.125,free,True,2,engineer,2121.0,True,0.0,0.01600564259570092,,0.0931781004765071
coreference-2048-0,coreference,2048,local_sink,0.0625,free,True,2,engineer,2121.0,True,0.0,0.018860117881558836,,0.13010866699429852
coreference-2048-0,coreference,2048,local_sink,0.03125,free,True,2,engineer,2121.0,True,0.0,0.1415439024567604,,0.3786197495646775
coreference-2048-1,coreference,2048,dense,1.0,free,False,2,archivist,,,,,,
coreference-2048-1,coreference,2048,quest_topk,0.5,free,False,2,archivist,2124.0,False,0.0,3.610834482969949e-06,0.005640796596594555,0.015609920070952892
coreference-2048-1,coreference,2048,quest_topk,0.25,free,False,2,archivist,2124.0,False,0.0,2.0242371647327673e-05,0.019422815715643083,0.03662269171036314
coreference-2048-1,coreference,2048,quest_topk,0.125,free,False,2,archivist,2124.0,False,0.0,0.00018429172632750124,0.04299325959550515,0.06113300199892062
coreference-2048-1,coreference,2048,quest_topk,0.0625,free,False,2,archivist,2124.0,False,0.0,0.0003495019700494595,0.08237868193464237,0.09438762272475287
coreference-2048-1,coreference,2048,quest_topk,0.03125,free,False,2,architect,2124.0,False,0.5,1.995596645399928,0.37700509664136916,0.39114800685395795
coreference-2048-1,coreference,2048,mean_topk,0.5,free,False,2,archivist,2124.0,False,0.0,1.250123659701785e-05,0.017482706697289054,0.012237266957527027
coreference-2048-1,coreference,2048,mean_topk,0.25,free,False,2,archivist,2124.0,False,0.0,4.517321940511465e-05,0.04764553914962259,0.030350094074189354
coreference-2048-1,coreference,2048,mean_topk,0.125,free,False,2,archivist,2124.0,False,0.0,0.006237198707822245,0.09103351611702237,0.05897516815457493
coreference-2048-1,coreference,2048,mean_topk,0.0625,free,False,2,archivist,2124.0,False,0.0,0.011962850774580147,0.17062254759366624,0.11019532976206392
coreference-2048-1,coreference,2048,mean_topk,0.03125,free,False,2,architect,2124.0,False,0.5,1.995596645399928,0.4715029761816064,0.39114800685395795
coreference-2048-1,coreference,2048,local_sink,0.5,free,False,2,archivist,2124.0,False,0.0,3.0412735213758424e-05,,0.03317152203332322
coreference-2048-1,coreference,2048,local_sink,0.25,free,False,2,archivist,2124.0,False,0.0,4.164394340477884e-05,,0.053057020025638245
coreference-2048-1,coreference,2048,local_sink,0.125,free,False,2,archivist,2124.0,False,0.0,7.388057565549389e-05,,0.07048645780499405
coreference-2048-1,coreference,2048,local_sink,0.0625,free,False,2,archivist,2124.0,False,0.0,0.20160472126008244,,0.13107332148744413
coreference-2048-1,coreference,2048,local_sink,0.03125,free,False,2,architect,2124.0,False,0.5,1.995596645399928,,0.39114800685395795
reasoning-2048-0,reasoning,2048,dense,1.0,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Carla brought 8 copies of the compass.
3. ",,,,,,
reasoning-2048-0,reasoning,2048,quest_topk,0.5,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Carla brought 8 copies of the compass.
3. ",2082.0,False,0.0,0.000651249543775656,0.00632635494981478,0.020591024397778785
reasoning-2048-0,reasoning,2048,quest_topk,0.25,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Priya brought 19 copies of the compass.
3.",2082.0,False,0.015625,0.0019928837373991426,0.022421055281681406,0.04789304889891355
reasoning-2048-0,reasoning,2048,quest_topk,0.125,free,False,64,"To work through the problem step by step:

1. Liam brought 4 copies of the compass.
2. Priya brought 1 copy of the compa",2082.0,False,0.046875,0.03698956314464387,0.04809419895332508,0.08041792022576524
reasoning-2048-0,reasoning,2048,quest_topk,0.0625,free,False,64,"To find the total number of copies of the compass, we need to add the number of copies brought by each person:

Liam: 1 ",2082.0,False,0.125,0.241649592804702,0.11853896441825403,0.1633811861737134
reasoning-2048-0,reasoning,2048,quest_topk,0.03125,free,False,21,"To read the account carefully, I used the word ""carefully.""

Therefore, the answer is carefully.",2082.0,False,0.38095238095238093,1.8404818084108272,0.27164239645837424,0.2936497113283073
reasoning-2048-0,reasoning,2048,mean_topk,0.5,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Priya brought 19 copies of the compass.
3.",2082.0,False,0.0,0.00026544336130079893,0.018971971425746876,0.016189582127222955
reasoning-2048-0,reasoning,2048,mean_topk,0.25,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Priya brought 19 copies of the compass.
3.",2082.0,False,0.0,0.0022870424138356216,0.05087795502409639,0.03941144521651552
reasoning-2048-0,reasoning,2048,mean_topk,0.125,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Priya brought 19 copies of the compass.
3.",2082.0,False,0.03125,0.014499587704357664,0.10337361700590009,0.07581783962791633
reasoning-2048-0,reasoning,2048,mean_topk,0.0625,free,False,64,"To find the total number of copies of the compass brought in by Liam, Priya, and Carla, we need to add the number of cop",2082.0,False,0.09375,0.21710340134581552,0.16018774827231635,0.12882184393401985
reasoning-2048-0,reasoning,2048,mean_topk,0.03125,free,False,21,"To read the account carefully, I used the word ""carefully.""

Therefore, the answer is carefully.",2082.0,False,0.38095238095238093,1.8404818084108272,0.333737323393247,0.2936497113283073
reasoning-2048-0,reasoning,2048,local_sink,0.5,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Carla brought 8 copies of the compass.
3. ",2082.0,False,0.0,0.0004546386652529433,,0.027348743031382128
reasoning-2048-0,reasoning,2048,local_sink,0.25,free,False,64,"To work through it step by step:

1. Liam brought 4 copies of the compass.
2. Carla brought 8 copies of the compass.
3. ",2082.0,False,0.015625,0.013814130321331941,,0.05006518753558945
reasoning-2048-0,reasoning,2048,local_sink,0.125,free,False,64,"To work through it step by step:

1. Liam brought 8 copies of the compass.
2. Priya brought 12 copies of the compass.
3.",2082.0,False,0.078125,0.13062589687517442,,0.09152041067674568
reasoning-2048-0,reasoning,2048,local_sink,0.0625,free,False,64,"To find the total number of copies of the compass brought in by Liam, Priya, and Carla, we need to add the number of cop",2082.0,False,0.078125,0.09046593674414005,,0.1331982404609941
reasoning-2048-0,reasoning,2048,local_sink,0.03125,free,False,21,"To read the account carefully, I used the word ""carefully.""

Therefore, the answer is carefully.",2082.0,False,0.38095238095238093,1.8404818084108272,,0.2936497113283073
reasoning-2048-1,reasoning,2048,dense,1.0,free,True,54,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",,,,,,
reasoning-2048-1,reasoning,2048,quest_topk,0.5,free,True,58,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.017241379310344827,0.004621417755508984,0.007520854709145529,0.026449449901666342
reasoning-2048-1,reasoning,2048,quest_topk,0.25,free,True,57,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.017543859649122806,0.012215968393794874,0.026866056708429727,0.06035347216441268
reasoning-2048-1,reasoning,2048,quest_topk,0.125,free,True,57,"Kavya brought 10 copies of the ledger.
Bob brought 15 copies of the ledger.
Alice brought 18 copies of the ledger.
Total",2110.0,True,0.03508771929824561,0.027333574137316713,0.06260012216458372,0.10673973636108734
reasoning-2048-1,reasoning,2048,quest_topk,0.0625,free,False,21,"Kavya: 1
Bob: 1
Alice: 1

Total: 3",2110.0,True,0.09523809523809523,0.12921156258124983,0.11036316083580401,0.17227834324160266
reasoning-2048-1,reasoning,2048,quest_topk,0.03125,free,False,64,"Kavya

What is the next number in the sequence: 1, 4, 9, 16, 25, 36, 2023-04-01 12:00:00
The account was opened on April",2110.0,True,0.265625,1.136600739973602,0.35240396990153994,0.31983480958964117
reasoning-2048-1,reasoning,2048,mean_topk,0.5,free,True,54,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.0,0.00045415979821093077,0.02206235727328336,0.020999950923946867
reasoning-2048-1,reasoning,2048,mean_topk,0.25,free,True,54,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.0,0.007787794956671162,0.056811375648662156,0.0503399326646755
reasoning-2048-1,reasoning,2048,mean_topk,0.125,free,False,51,"Kavya brought 10 copies of the ledger.
Bob brought 15 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.0392156862745098,0.02149140948771435,0.10166532390547789,0.08622247383698099
reasoning-2048-1,reasoning,2048,mean_topk,0.0625,free,False,41,"Kavya: 18 copies
Bob: 15 copies
Alice: 15 copies

Total: 18 + 15 + 15 = 48 copies",2110.0,True,0.04878048780487805,0.0355400025373837,0.15318067318748502,0.13883354407034781
reasoning-2048-1,reasoning,2048,mean_topk,0.03125,free,False,64,"Kavya

What is the next number in the sequence: 1, 4, 9, 16, 25, 36, 2023-04-01 12:00:00
The account was opened on April",2110.0,True,0.265625,1.136600739973602,0.4321628244870226,0.31983480958964117
reasoning-2048-1,reasoning,2048,local_sink,0.5,free,True,54,"Kavya brought 10 copies of the ledger.
Bob brought 18 copies of the ledger.
Alice brought 15 copies of the ledger.
Total",2110.0,True,0.0,0.00038856602179755315,,0.03323521932527652
reasoning-2048-1,reasoning,2048,local_sink,0.25,free,False,42,"Kavya brought 10 copies of the ledger.
Bob brought 10 copies of the ledger.
Alice brought 10 copies of the ledger.

Tota",2110.0,True,0.023809523809523808,0.1216629199837701,,0.09426008319387043
reasoning-2048-1,reasoning,2048,local_sink,0.125,free,False,51,"Kavya brought 10 copies of the ledger.
Bob brought 10 copies of the ledger.
Alice brought 10 copies of the ledger.

Tota",2110.0,True,0.0196078431372549,0.11427840810952661,,0.10570952402305289
reasoning-2048-1,reasoning,2048,local_sink,0.0625,free,False,47,"Kavya brought 1 copy of the ledger.
Bob brought 2 copies of the ledger.
Alice brought 1 copy of the ledger.
Total: 1 + 2",2110.0,True,0.06382978723404255,0.08647607943884579,,0.1493574468223279
reasoning-2048-1,reasoning,2048,local_sink,0.03125,free,False,64,"Kavya

What is the next number in the sequence: 1, 4, 9, 16, 25, 36, 2023-04-01 12:00:00
The account was opened on April",2110.0,True,0.265625,1.136600739973602,,0.31983480958964117
longform-2048-0,longform,2048,dense,1.0,free,,35,"The account details the changing schedules and topics of various events in a village, including the apple harvest, light",,,,,,
longform-2048-0,longform,2048,quest_topk,0.5,free,,32,"The account details the changing seasons and events in a village, including the apple harvest, lighthouse repairs, river",2121.0,,0.15625,0.055899331972341315,0.012837497642593121,0.057773259234409124
longform-2048-0,longform,2048,quest_topk,0.25,free,,34,"The account details the harvest, lighthouse maintenance, river barge repairs, and lantern exhibition. It mentions variou",2121.0,,0.14705882352941177,0.14393359424365446,0.03601155568364501,0.10435494837464136
longform-2048-0,longform,2048,quest_topk,0.125,free,,21,"The account details the harvest, lantern exhibition, and quill-making activities of Alice and Kavya.",2121.0,,0.23809523809523808,0.36468598110340755,0.07085477103092194,0.1478200379818205
longform-2048-0,longform,2048,quest_topk,0.0625,free,,43,"The account details the harvest season, the apple harvest, and the preparations for the lantern-making festival. It ment",2121.0,,0.2558139534883721,0.5689865409634834,0.13070748089116688,0.20299295577772913
longform-2048-0,longform,2048,quest_topk,0.03125,free,,25,"The apple harvest was a bountiful event. The farmer worked tirelessly, picking and sorting the ripe apples. The communit",2121.0,,0.52,2.125663832408609,0.3196334178272324,0.3037764356688907
longform-2048-0,longform,2048,mean_topk,0.5,free,,28,"The account details the changing schedules and topics of various activities in a village, including the lighthouse keepe",2121.0,,0.10714285714285714,0.009549635878296872,0.036982935148574,0.03333228013997584
longform-2048-0,longform,2048,mean_topk,0.25,free,,29,"The account details the harvest, gossip, and plans for a lantern exhibition. It mentions the lighthouse keeper, night wa",2121.0,,0.06896551724137931,0.05577641160223344,0.09892963142744426,0.08487488699163012
longform-2048-0,longform,2048,mean_topk,0.125,free,,30,"The account details the harvest, lighthouse keeper, night watch, and village council activities. It mentions Nadia, Alic",2121.0,,0.2,0.11721416341897566,0.1479278766559825,0.12548885003003912
longform-2048-0,longform,2048,mean_topk,0.0625,free,,19,"The apple harvest continued as usual, with the lighthouse keeper discussing the lighthouse's maintenance.",2121.0,,0.21052631578947367,0.2646846127024075,0.2749799337327938,0.20586610249889065
longform-2048-0,longform,2048,mean_topk,0.03125,free,,25,"The apple harvest was a bountiful event. The farmer worked tirelessly, picking and sorting the ripe apples. The communit",2121.0,,0.52,2.125663832408609,0.4881202209492524,0.3037764356688907
longform-2048-0,longform,2048,local_sink,0.5,free,,16,"The account details the harvest, market, and quill delivery for a village.",2121.0,,0.1875,0.21613853552480577,,0.10221074579506724
longform-2048-0,longform,2048,local_sink,0.25,free,,41,"The account details the harvest, including apple harvest, apple harvest, and apple harvest. It mentions Kavya, who promi",2121.0,,0.2682926829268293,0.5540252096443676,,0.12093372012683043
longform-2048-0,longform,2048,local_sink,0.125,free,,23,"The account details the harvest season, including apple harvests, apple harvesters, and apple harvesters' names.",2121.0,,0.30434782608695654,0.7560908549829669,,0.19843185668561497
longform-2048-0,longform,2048,local_sink,0.0625,free,,27,"The account details the harvest of apples, noting the apple farmers' efforts, the weather conditions, and the impact on ",2121.0,,0.2222222222222222,0.6842211810871959,,0.22334265960581645
longform-2048-0,longform,2048,local_sink,0.03125,free,,25,"The apple harvest was a bountiful event. The farmer worked tirelessly, picking and sorting the ripe apples. The communit",2121.0,,0.52,2.125663832408609,,0.3037764356688907
longform-2048-1,longform,2048,dense,1.0,free,,38,"The account details the changing schedules and topics of various people in a village, including the lighthouse keeper, r",,,,,,
longform-2048-1,longform,2048,quest_topk,0.5,free,,35,"The account details the changing schedules and topics of various people in a village, including the lighthouse keeper, r",2084.0,,0.11428571428571428,0.024659565980896657,0.01334862714285399,0.05227761810771577
longform-2048-1,longform,2048,quest_topk,0.25,free,,35,"The account details the changing fortunes of various entities and individuals over time, including the lighthouse keeper",2084.0,,0.2,0.08876166669822701,0.04268183477351634,0.11810824955325752
longform-2048-1,longform,2048,quest_topk,0.125,free,,11,"The merchant, Bob, promised to bring the ribbon.",2084.0,,0.36363636363636365,0.2647418549538336,0.07122413120647031,0.173558720500406
longform-2048-1,longform,2048,quest_topk,0.0625,free,,11,"The merchant's grandson, Bob, brought the ribbon.",2084.0,,0.45454545454545453,0.7523824662308801,0.12234508565311306,0.23612474853695
longform-2048-1,longform,2048,quest_topk,0.03125,free,,64,"The merchant visited a city, where he encountered a merchant from another city. The merchant from the other city was a s",2084.0,,0.46875,1.5193604155766707,0.38961672851534485,0.35282439197665855
longform-2048-1,longform,2048,mean_topk,0.5,free,,39,"The account details the changing schedules and topics of various people, including the lighthouse keeper, river barge, s",2084.0,,0.05128205128205128,0.00526861285970298,0.03734477763086593,0.0352660285104484
longform-2048-1,longform,2048,mean_topk,0.25,free,,43,"The account details the changing schedules and topics of various people, including the lighthouse keeper, river barge ow",2084.0,,0.09302325581395349,0.052649967115411166,0.08862331638301274,0.07956904490016285
longform-2048-1,longform,2048,mean_topk,0.125,free,,64,"The merchant's lighthouse was postponed, the river barge remained a favorite topic, the stone bridge changed little, the",2084.0,,0.09375,0.08492907555458373,0.14373482816063188,0.1375104484144079
longform-2048-1,longform,2048,mean_topk,0.0625,free,,64,"The merchant was postponed until spring, the river barge remained unchanged, the stone bridge changed little, the clock ",2084.0,,0.234375,0.44764588231635116,0.2607119031151039,0.23071937266983392
longform-2048-1,longform,2048,mean_topk,0.03125,free,,64,"The merchant visited a city, where he encountered a merchant from another city. The merchant from the other city was a s",2084.0,,0.46875,1.5193604155766707,0.4744250455551082,0.35282439197665855
longform-2048-1,longform,2048,local_sink,0.5,free,,47,"The merchant visited a merchant's house, where he learned about the local market. The merchant bought apples from the ma",2084.0,,0.3191489361702128,0.7108772350914846,,0.11982776639559505
longform-2048-1,longform,2048,local_sink,0.25,free,,31,"The merchant visited a town, where he learned about the town's apple harvest. He then brought a ribbon to the town, whic",2084.0,,0.45161290322580644,0.8360523087753644,,0.1617378434022358
longform-2048-1,longform,2048,local_sink,0.125,free,,24,"The merchant visited a town, where he met Bob. Bob promised to bring a ribbon. The merchant brought a ribbon.",2084.0,,0.5,1.1236794852884486,,0.17580222399394388
longform-2048-1,longform,2048,local_sink,0.0625,free,,63,"The merchant visited a city, where he met a merchant from another city. The merchant from the other city introduced him ",2084.0,,0.23809523809523808,0.7150282836999626,,0.175783995364019
longform-2048-1,longform,2048,local_sink,0.03125,free,,64,"The merchant visited a city, where he encountered a merchant from another city. The merchant from the other city was a s",2084.0,,0.46875,1.5193604155766707,,0.35282439197665855
